stop_id,stop_name,stop_lat,stop_lon,daily_trips,routes,shelter_status,tract_geoid,pct_no_vehicle,pct_65_plus
630,Southbound NE 9th Street @ NE 3rd Avenue,29.65409,-82.314813,17,11,unknown,12001000500,10.72961373390558,13.34805299076676
413,Northwood Oaks Neighborhood,29.704084,-82.362233,31,"6,8",none,12001001803,5.032119914346895,22.788033099936346
1454,Northeast Park,29.666505,-82.319449,14,3,none,12001000500,10.72961373390558,13.34805299076676
192,UF Golf Course,29.650343,-82.367421,20,5,none,12001000901,49.789029535864984,0.0
1343,Northside Park and Senior Recreational Center,29.707923,-82.354454,17,8,sheltered,12001001202,0.5906123717749456,16.054477919933966
1430,NE 39th Ave @ Waldo Rd,29.685182,-82.289826,13,26,none,12001000400,18.240068346860316,13.6077655941039
865,Department of Children and Families,29.666487,-82.313521,14,3,none,12001000500,10.72961373390558,13.34805299076676
449,Hideaway Apartments,29.613497,-82.362054,50,9,unknown,12001001516,8.51472471190781,5.001866368047779
375,Brook Wood Terrace Neighborhood,29.676457,-82.347891,16,8,none,12001001203,5.620753551575047,12.678288431061807
1621,SW 8th Ave @ Nearside SW 67th Terr,29.6450466,-82.4148202,26,75,none,12001002218,15.250836120401337,8.166317678731678
562,Sunny Food Mart,29.659271,-82.310291,17,11,none,12001000500,10.72961373390558,13.34805299076676
1145,Fraternity Row II across Springs,29.6483148,-82.3575968,0,,sheltered,12001000901,49.789029535864984,0.0
282,D.R. Williams Fellowship Hall,29.656663,-82.330881,23,"6,55",unknown,12001000201,21.143847487001732,1.9492808478425434
453,Windsor Park Apartments,29.617383,-82.362563,50,9,unknown,12001001516,8.51472471190781,5.001866368047779
1568,The Lark Apartments,29.6400117,-82.3391741,84,"13,17",none,12001000806,18.91348088531187,5.931198102016608
1453,St. Patrick Catholic Church,29.666624,-82.319375,14,3,none,12001000400,18.240068346860316,13.6077655941039
856,UF Health Family Medicine Eastside Northbound,29.655015,-82.309276,13,26,unknown,12001000600,20.242214532871973,17.217034843999087
1108,Sunrise Subdivision (Southbound),29.635111,-82.4225495,9,76,none,12001002207,0.4123711340206186,18.689934243803744
22,Country Village,29.632046,-82.362534,42,1,none,12001001514,8.333333333333332,2.7532467532467533
684,UF Health Florida Recovery Center,29.615715,-82.340479,60,13,none,12001000808,7.1806945261918775,3.871439006574142
1489,Village Point 4,29.637488,-82.378817,73,"33,52",none,12001001522,15.617875056999544,3.28125
934,Campus Church of Christ,29.650428,-82.36276,20,5,none,12001001000,6.52607580507267,9.155578975102095
775,Sweetwater on 16th Apartments,29.630299,-82.324122,24,17,sheltered,12001000808,7.1806945261918775,3.871439006574142
531,Eastbound NW 23rd Avenue @ NW 46th Street,29.674028,-82.392449,20,10,none,12001001702,5.506141465480729,33.90179910044978
1440,Mt. Olive Primitive Baptist Church,29.656032,-82.305922,14,3,none,12001000600,20.242214532871973,17.217034843999087
1011,NW Grille Seafood,29.688528,-82.397711,23,"43,55",none,12001001701,17.254556143445033,28.263455248290214
955,Gainesville Place Apartments,29.627328,-82.370729,57,38,none,12001001515,9.413369713506139,5.387755102040816
1391,Metrocorp Center,29.688541,-82.386885,9,55,none,12001001100,7.312925170068027,27.624720774385704
595,Lake Forest Trails Neighborhood,29.646171,-82.272391,17,11,unknown,12001001400,3.571428571428571,15.002627430373094
1089,Harbor Cove Apartments,29.653187,-82.414991,27,75,none,12001002217,15.908324907313784,7.102560393461594
1057,Linton Oaks Neighborhood @ SW 61st Street,29.643187,-82.40819,27,75,unknown,12001002217,15.908324907313784,7.102560393461594
743,Pine Forest Homes,29.6883,-82.322752,23,15,unknown,12001000302,11.592076302274394,26.838966202783297
1600,Markets West,29.6381107,-82.4211188,9,76,unknown,12001002218,15.250836120401337,8.166317678731678
42,Shands Hospital @ Center Drive,29.640844,-82.346065,225,"1,8,21,37,38,43,52",sheltered,12001000902,30.48780487804878,0.011463945890175398
627,Southbound NE 9th Street @ NE 7th Avenue,29.658631,-82.314848,17,11,unknown,12001000500,10.72961373390558,13.34805299076676
1549,Hilton Garden Inn,29.623194,-82.38657,94,"1,37",none,12001001522,15.617875056999544,3.28125
98,SE Hawthorne Rd @ SE 18th St Eastbound,29.64879,-82.301287,14,3,none,12001000700,12.619426751592359,21.483491632745363
1306,Publix at Butler Plaza,29.625277,-82.3788,43,1,sheltered,12001001522,15.617875056999544,3.28125
1278,Northbound Fort Clarke Boulevard @ Eagle Point,29.66886,-82.436905,25,23,unknown,12001002204,5.470500373412994,18.014849550605703
514,Westbound NW 23rd Avenue @ NW 63rd Terrace,29.67424,-82.410596,29,"10,76",none,12001001701,17.254556143445033,28.263455248290214
706,Wash King,29.667191,-82.321744,23,15,unknown,12001000400,18.240068346860316,13.6077655941039
814,Pinetree Gardens,29.634505,-82.385202,73,"20,52",none,12001001522,15.617875056999544,3.28125
438,The Gate Food Store @ NW 13th Street,29.655937,-82.339305,99,"8,10,13",none,12001001000,6.52607580507267,9.155578975102095
124,Lincoln Estates Neighborhood,29.641882,-82.29942,14,3,none,12001000700,12.619426751592359,21.483491632745363
1620,SW 87th Dr @ Nearside SW 27th Ln,29.628545,-82.4360931,12,52,unknown,12001002221,0.8246527777777778,16.533758639021798
182,Gainesville Health & Fitness,29.657274,-82.394708,20,5,none,12001001605,5.992043759323719,8.548422678138099
1267,University Commons Apartments,29.631194,-82.363243,54,38,none,12001001515,9.413369713506139,5.387755102040816
218,Bailey Village Assisted Living,29.663864,-82.330763,23,"6,55",unknown,12001000301,14.08811475409836,9.192399049881235
1470,Gainesville Women's Club,29.652037,-82.364712,14,43,unknown,12001001000,6.52607580507267,9.155578975102095
307,Southeast Gator Liquor @ Hawthorne Road,29.644997,-82.293838,14,7,unknown,12001000700,12.619426751592359,21.483491632745363
1046,Tower Village Apartments,29.612398,-82.4225,27,75,none,12001002219,16.47440519105984,14.393255043661549
670,Dollar General,29.632126,-82.339524,62,13,unknown,12001000809,3.034134007585335,10.265613783201722
1317,GRACE Marketplace,29.683304,-82.286191,13,26,sheltered,12001001400,3.571428571428571,15.002627430373094
426,Ridgeview Baptist Church,29.685888,-82.347439,17,8,unknown,12001001202,0.5906123717749456,16.054477919933966
1119,CROM Equipment Rentals,29.601707,-82.415676,26,75,none,12001002220,6.800766283524904,16.68472372697725
980,NW 14th Place @ NW 43rd Street,29.665388,-82.388921,14,43,none,12001001702,5.506141465480729,33.90179910044978
237,Sandy's Boutique,29.691988,-82.339157,14,6,none,12001001203,5.620753551575047,12.678288431061807
101,SE 24th Street - Dollar General Store,29.646123,-82.293768,14,7,unknown,12001000600,20.242214532871973,17.217034843999087
1177,Fifield Hall,29.637721,-82.362319,102,"21,33,52",sheltered,12001000901,49.789029535864984,0.0
671,Lakeshore Towers Apartments,29.630324,-82.33952,62,13,none,12001000809,3.034134007585335,10.265613783201722
184,Alarion Bank,29.655819,-82.390733,20,5,none,12001001605,5.992043759323719,8.548422678138099
1351,Hailey Gardens,29.631395,-82.3892135,29,21,unknown,12001001522,15.617875056999544,3.28125
2,Hampton Inn Hotel,29.650346,-82.323804,42,1,none,12001000500,10.72961373390558,13.34805299076676
7,Infinity Hall,29.650314,-82.334603,42,1,unknown,12001000201,21.143847487001732,1.9492808478425434
589,Eastside Plaza,29.651755,-82.277637,17,11,unknown,12001000600,20.242214532871973,17.217034843999087
609,Mt Carmel Baptist Church,29.659145,-82.292292,17,11,unknown,12001000600,20.242214532871973,17.217034843999087
87,Lincoln Estate Neighborhood,29.640225,-82.302744,14,3,none,12001000700,12.619426751592359,21.483491632745363
811,Pinnacle Point Apartments,29.634114,-82.377685,90,"20,21",unknown,12001001522,15.617875056999544,3.28125
556,Northbound NE 9th Street @ E University Avenue,29.652402,-82.314658,17,11,unknown,12001000500,10.72961373390558,13.34805299076676
711,Chelsea Apartments Eastbound,29.67374,-82.315313,23,15,unknown,12001000400,18.240068346860316,13.6077655941039
1173,Cultural Plaza,29.637573,-82.368586,102,"21,33,52",sheltered,12001001514,8.333333333333332,2.7532467532467533
716,NE 28th Avenue @ NE 15th Street,29.67695,-82.305731,36,"15,26",unknown,12001000400,18.240068346860316,13.6077655941039
1082,Sparrow Apartments,29.645945,-82.422326,27,75,none,12001002217,15.908324907313784,7.102560393461594
1015,Southbound NW 43rd Street @ NW 33rd Court,29.684033,-82.389073,14,43,none,12001001701,17.254556143445033,28.263455248290214
1081,Sparrow Apartments,29.645235,-82.420787,27,75,none,12001002217,15.908324907313784,7.102560393461594
1479,Sorrento New Home Community,29.703359,-82.353141,14,6,none,12001001202,0.5906123717749456,16.054477919933966
419,NW 39th Avenue @ NW 34th Street,29.688514,-82.371275,26,"8,55",none,12001001202,0.5906123717749456,16.054477919933966
1319,Gainesville Regional Airport Outbound,29.678967,-82.276616,13,26,none,12001001902,16.82586333578251,25.576208178438662
201,West University Avenue & SW 12th St,29.651961,-82.337352,40,"5,10",unknown,12001000201,21.143847487001732,1.9492808478425434
203,University of Florida Human Resources,29.651962,-82.333751,40,"5,10",none,12001000201,21.143847487001732,1.9492808478425434
9,Campus USA Credit Union,29.648011,-82.3371672,0,,unknown,12001000202,25.107526881720432,1.4258389845244306
1153,Tolbert Residence Hall,29.6476543,-82.3498442,38,118,sheltered,12001000902,30.48780487804878,0.011463945890175398
1551,Social Security Administration,29.696799,-82.339162,14,6,none,12001001203,5.620753551575047,12.678288431061807
1054,Tower Oaks Glenn Apartments,29.634887,-82.414195,39,"52,75",none,12001002219,16.47440519105984,14.393255043661549
1389,Eastbound NW 39th AVE @ NW 37th ST,29.688525,-82.377699,9,55,none,12001001100,7.312925170068027,27.624720774385704
279,Little Warriors Day School,29.663883,-82.331009,23,"6,55",unknown,12001000301,14.08811475409836,9.192399049881235
1372,Newberry Rd @ NW 75th,29.659854,-82.421213,25,23,none,12001002204,5.470500373412994,18.014849550605703
947,Gainesville Place Apartments @ SW 35th Place,29.619683,-82.365079,96,"12,37",sheltered,12001001517,11.43627262225645,5.445716267776621
110,Veteran's Honor Center,29.649248,-82.304229,14,3,sheltered,12001000700,12.619426751592359,21.483491632745363
1206,Arlington Square Apartments,29.649517,-82.322302,122,"1,5,10,11,15",none,12001000500,10.72961373390558,13.34805299076676
1216,Arlington Square Apartments,29.649744,-82.32248,123,"1,5,10,11,15",sheltered,12001000500,10.72961373390558,13.34805299076676
533,NW 23rd Ave NW 43rd St,29.672947,-82.38673,20,10,sheltered,12001001702,5.506141465480729,33.90179910044978
993,Huntington Lakes Apartments,29.68883,-82.399846,23,"43,55",none,12001001811,12.61518906895456,20.87149187592319
1333,Enclave 1,29.62541,-82.367793,54,38,none,12001001515,9.413369713506139,5.387755102040816
759,Pine Grove Apartments,29.670098,-82.321381,23,15,unknown,12001000400,18.240068346860316,13.6077655941039
1349,Hilton Garden Inn,29.623016,-82.385719,97,"1,37",none,12001001522,15.617875056999544,3.28125
360,Norman Field,29.645428,-82.339205,90,"8,13,43",none,12001000202,25.107526881720432,1.4258389845244306
666,Health Science Center Administration,29.63739,-82.343034,24,17,none,12001000809,3.034134007585335,10.265613783201722
946,Victoria Station Apartments,29.620848,-82.368424,96,"12,37",unknown,12001001517,11.43627262225645,5.445716267776621
1120,Life Storage,29.603082,-82.413069,26,75,none,12001002220,6.800766283524904,16.68472372697725
1610,Jonesville Publix,29.655092,-82.492428,24,52,unknown,12001002204,5.470500373412994,18.014849550605703
1140,Southbound SW 27th Street @ SW 35th Place,29.619302,-82.36289,43,12,none,12001001517,11.43627262225645,5.445716267776621
97,Veteran's Honor Center,29.649098,-82.303346,14,3,none,12001000700,12.619426751592359,21.483491632745363
349,Westbound E University Avenue @ NE 16th Street,29.652024,-82.304293,14,7,unknown,12001000600,20.242214532871973,17.217034843999087
1183,Cultural Plaza,29.6367363,-82.3679535,76,118,unknown,12001001514,8.333333333333332,2.7532467532467533
784,Southbound Williston Road @ SE 1st Terrace,29.6342265,-82.3190123,24,17,unknown,12001000700,12.619426751592359,21.483491632745363
26,Whole Foods @ Butler Town Center,29.625604,-82.374394,42,1,none,12001001522,15.617875056999544,3.28125
1301,Stoneridge Apartments,29.618519,-82.372697,52,37,unknown,12001001519,12.811791383219957,0.7092198581560284
342,Alachua County Sheriffs Department,29.644039,-82.291375,14,7,unknown,12001000600,20.242214532871973,17.217034843999087
1058,Linton Oaks,29.644583,-82.409167,27,75,unknown,12001002217,15.908324907313784,7.102560393461594
1289,Pepboys Auto @ Newberry RD,29.659597,-82.424971,25,23,none,12001002207,0.4123711340206186,18.689934243803744
764,Gainesville Shopping Center South,29.661585,-82.324594,23,15,unknown,12001000301,14.08811475409836,9.192399049881235
228,Northbound NW 6th Street @ NW 33rd Avenue,29.6828388,-82.3306709,9,55,unknown,12001000302,11.592076302274394,26.838966202783297
507,Capital City Bank @ NW 16th Boulevard,29.672891,-82.386122,20,10,none,12001001100,7.312925170068027,27.624720774385704
255,Rural King,29.677464,-82.338961,60,"6,15",unknown,12001000302,11.592076302274394,26.838966202783297
1166,Ironwood Golf Course,29.688133,-82.296986,13,26,none,12001001902,16.82586333578251,25.576208178438662
804,Family Housing,29.641106,-82.369361,61,20,none,12001000901,49.789029535864984,0.0
1393,Northbound NW 55th ST @ NW 14th AVE,29.6652366,-82.401446,9,76,none,12001001702,5.506141465480729,33.90179910044978
1187,Microbiology/Cell Science Building,29.6403557,-82.3642279,38,118,unknown,12001000901,49.789029535864984,0.0
756,Westbound NE 23rd Avenue @ NE 9th Street,29.673932,-82.314619,23,15,unknown,12001000400,18.240068346860316,13.6077655941039
483,University Club Apartments,29.625366,-82.356342,145,"9,12,37",none,12001001515,9.413369713506139,5.387755102040816
396,Barnhill Clinic,29.702736,-82.364968,16,8,none,12001001202,0.5906123717749456,16.054477919933966
1036,Westgate Mobile Manor Park,29.607308,-82.405561,27,75,none,12001002219,16.47440519105984,14.393255043661549
996,Emerald Woods Neighborhood,29.6889093,-82.4159358,23,"43,55",unknown,12001001811,12.61518906895456,20.87149187592319
1096,Oaks Square Complex,29.659467,-82.416029,52,"23,75",sheltered,12001001605,5.992043759323719,8.548422678138099
1124,Dogwood Dog Park,29.609276,-82.40128,26,75,none,12001002220,6.800766283524904,16.68472372697725
525,Hickory Woods Neighborhood,29.674185,-82.415353,29,"10,76",unknown,12001001702,5.506141465480729,33.90179910044978
858,Lakeside Housing Complex,29.6412313,-82.3641003,38,118,unknown,12001000901,49.789029535864984,0.0
1112,Vet Mem PK,29.615539,-82.422622,26,75,unknown,12001002221,0.8246527777777778,16.533758639021798
844,Maguire Field,29.640968,-82.369248,61,20,sheltered,12001000901,49.789029535864984,0.0
409,North Walmart Supercenter,29.709163,-82.355985,33,8,sheltered,12001001803,5.032119914346895,22.788033099936346
970,Williston Plaza,29.605936,-82.371055,43,12,none,12001001517,11.43627262225645,5.445716267776621
1043,Asbury Park Apartments,29.603688,-82.422575,27,75,sheltered,12001002219,16.47440519105984,14.393255043661549
1159,Phi Kappa Tau,29.650185,-82.338672,43,1,sheltered,12001000201,21.143847487001732,1.9492808478425434
672,City College Gainesville,29.628248,-82.339531,62,13,unknown,12001000809,3.034134007585335,10.265613783201722
450,Lexington Crossing Apartments,29.615121,-82.36231,50,9,none,12001001516,8.51472471190781,5.001866368047779
673,Stayable Select Hotel,29.624406,-82.339555,62,13,none,12001000809,3.034134007585335,10.265613783201722
690,Comfort Suites Hotel,29.628293,-82.339192,60,13,unknown,12001000808,7.1806945261918775,3.871439006574142
140,Alachua County Office of the State Attorney,29.652057,-82.326408,40,"5,10",none,12001000500,10.72961373390558,13.34805299076676
1420,Southbound SW 13th ST @ SW 14th AVE,29.637981,-82.339427,79,"8,13",none,12001000809,3.034134007585335,10.265613783201722
325,Verdant Cove Apartments,29.641583,-82.272389,14,7,unknown,12001001400,3.571428571428571,15.002627430373094
347,SE 18th St @ E University Avenue,29.652025,-82.301525,14,7,unknown,12001000600,20.242214532871973,17.217034843999087
998,Springhill Professional Center,29.687955,-82.430373,23,"43,55",unknown,12001001701,17.254556143445033,28.263455248290214
632,Florida School of Traditional Midwifery,29.652046,-82.316547,17,11,unknown,12001000500,10.72961373390558,13.34805299076676
1337,Gainesville Place,29.621832,-82.36548,111,38,none,12001001515,9.413369713506139,5.387755102040816
306,Eastbound University Avenue @ SE 24th Street,29.651775,-82.293739,14,7,none,12001000600,20.242214532871973,17.217034843999087
14,Frazier Rogers Hall,29.64494,-82.344997,145,"1,12,33",sheltered,12001000902,30.48780487804878,0.011463945890175398
125,SE 12th Avenue @ SE 17th Drive,29.640324,-82.302536,14,3,none,12001000700,12.619426751592359,21.483491632745363
1098,North Florida Regional Medical Center,29.65975,-82.41201,51,"23,75",sheltered,12001001702,5.506141465480729,33.90179910044978
152,Hillel at the University of Florida,29.652178,-82.350208,14,43,unknown,12001001000,6.52607580507267,9.155578975102095
247,Gainesville High School,29.670502,-82.339251,17,8,sheltered,12001001100,7.312925170068027,27.624720774385704
1,Rosa Parks RTS Downtown Station,29.645567,-82.322697,403,"1,3,5,6,7,10,11,15,17,26",sheltered,12001000500,10.72961373390558,13.34805299076676
1550,Hotel Eleo @ SW 16th Ave Westbound,29.636454,-82.341105,17,8,unknown,12001000809,3.034134007585335,10.265613783201722
1303,O2B Kids @ SW 37th BLVD,29.617791,-82.377778,52,37,unknown,12001001519,12.811791383219957,0.7092198581560284
1104,The Gardens Apartments,29.651869,-82.422534,26,75,sheltered,12001002207,0.4123711340206186,18.689934243803744
838,34th St Plaza,29.634039,-82.375158,90,"20,21",none,12001001522,15.617875056999544,3.28125
373,Furniture Kingdom,29.674086,-82.340774,16,8,none,12001001203,5.620753551575047,12.678288431061807
389,Westbound NW 39th Avenue @ NW 31st Street,29.68873,-82.368603,25,"8,55",none,12001001202,0.5906123717749456,16.054477919933966
833,Addison Lane,29.634296,-82.38484,102,"20,21,52",none,12001001522,15.617875056999544,3.28125
144,Leonardo's 706,29.65215,-82.332359,40,"5,10",none,12001000201,21.143847487001732,1.9492808478425434
395,YMCA @ NW 34th Street,29.701907,-82.366863,16,8,unknown,12001001202,0.5906123717749456,16.054477919933966
236,Early Learning Coalition,29.694993,-82.339162,14,6,none,12001001203,5.620753551575047,12.678288431061807
1016,Millhopper Branch Library,29.681599,-82.389063,14,43,none,12001001701,17.254556143445033,28.263455248290214
1049,Tower Road Branch Library,29.626103,-82.422459,27,75,none,12001002219,16.47440519105984,14.393255043661549
256,Mount Pleasant Cemetary,29.679712,-82.33895,37,"6,15",none,12001000302,11.592076302274394,26.838966202783297
1613,Town of Tioga (Eastbound),29.656385,-82.48215,12,52,unknown,12001002202,1.6059537798668235,23.08284570372652
1055,Split Rock Conservation Area,29.639213,-82.410517,48,"52,75,76",none,12001002219,16.47440519105984,14.393255043661549
618,Duval Elementary School,29.659297,-82.29714,17,11,unknown,12001000600,20.242214532871973,17.217034843999087
1585,NW 6th St @ NW 3rd Ave,29.653714,-82.330751,14,6,unknown,12001000201,21.143847487001732,1.9492808478425434
899,NE 16th Avenue @ NE 15th Street,29.666584,-82.305688,27,"3,26",none,12001000400,18.240068346860316,13.6077655941039
802,Lakeside Apartments,29.642318,-82.366452,61,20,none,12001000901,49.789029535864984,0.0
388,Springtree Subdivision,29.688724,-82.36651,25,"8,55",none,12001001202,0.5906123717749456,16.054477919933966
1194,Commuter Lot/Garage 14,29.6422375,-82.350616,153,"9,12,33",sheltered,12001000901,49.789029535864984,0.0
53,Innovation Square East,29.650153,-82.332741,43,1,none,12001000201,21.143847487001732,1.9492808478425434
718,Northbound NE 15th Street @ NE 31st Avenue,29.681769,-82.305727,36,"15,26",none,12001000400,18.240068346860316,13.6077655941039
668,Ronald McDonald House of Gainesville,29.636273,-82.340471,24,17,unknown,12001000809,3.034134007585335,10.265613783201722
787,Treehouse Village Apartments,29.6327748,-82.3259281,24,17,unknown,12001000700,12.619426751592359,21.483491632745363
1270,Gainesville Place Apartments,29.627188,-82.370782,54,38,none,12001001515,9.413369713506139,5.387755102040816
1325,Division of Blind Services,29.686504,-82.389063,14,43,none,12001001701,17.254556143445033,28.263455248290214
1492,Butler Plaza,29.623861,-82.381311,42,1,sheltered,12001001522,15.617875056999544,3.28125
693,home2 Hotel,29.631991,-82.339169,60,13,unknown,12001000808,7.1806945261918775,3.871439006574142
262,Westgate Mobile Manor Park,29.695,-82.338885,14,6,unknown,12001000302,11.592076302274394,26.838966202783297
1609,Jonesville Arbor Greens,29.654706,-82.487319,12,52,unknown,12001002204,5.470500373412994,18.014849550605703
1100,West Newberry Rd Nearside NW 69th Ter,29.659768,-82.415987,51,"23,75",none,12001001702,5.506141465480729,33.90179910044978
52,Eastbound SW 2nd Avenue @ SW 10th Street,29.650154,-82.33541,43,1,none,12001000201,21.143847487001732,1.9492808478425434
261,Sunshine Inn,29.691449,-82.338884,14,6,unknown,12001000302,11.592076302274394,26.838966202783297
1554,Marshall's @ Plaza Blvd (Westbound),29.6279932,-82.3830788,61,33,none,12001001522,15.617875056999544,3.28125
1136,Wilmot Gardens,29.639607,-82.349435,41,"21,52",none,12001000902,30.48780487804878,0.011463945890175398
338,Durelle Heights Neighborhood,29.634861,-82.289182,14,7,unknown,12001000700,12.619426751592359,21.483491632745363
174,Terwilliger Elementary School,29.655878,-82.408766,122,"20,23,75,76",sheltered,12001001605,5.992043759323719,8.548422678138099
154,Westbound University Avenue @ NW 23rd Drive,29.652275,-82.358781,14,43,none,12001001000,6.52607580507267,9.155578975102095
145,Westbound W University Ave @ NW 10th St,29.652148,-82.334897,40,"5,10",none,12001000201,21.143847487001732,1.9492808478425434
1038,A Child's Place,29.605527,-82.408965,27,75,none,12001002219,16.47440519105984,14.393255043661549
1025,Landmark Woods Neighborhood,29.661398,-82.389176,14,43,none,12001001702,5.506141465480729,33.90179910044978
394,Family Dollar @ NW 34th Street,29.700757,-82.36939,16,8,none,12001001202,0.5906123717749456,16.054477919933966
63,Norwood Neighborhood,29.63612,-82.317214,38,"7,17",none,12001000700,12.619426751592359,21.483491632745363
541,Raintree Neighborhood,29.66665,-82.357935,20,10,unknown,12001001000,6.52607580507267,9.155578975102095
1051,Walgreens @ SW 24th Avenue,29.630459,-82.421341,39,"52,75",none,12001002219,16.47440519105984,14.393255043661549
766,Fire Stone @ N Main Street,29.65817,-82.325113,23,15,none,12001000500,10.72961373390558,13.34805299076676
440,North 13th Street @ NW 1st Avenue,29.652932,-82.339365,79,"8,13",unknown,12001001000,6.52607580507267,9.155578975102095
824,Hampton Oaks Apartments,29.651658,-82.408971,95,"20,23,76",unknown,12001001605,5.992043759323719,8.548422678138099
277,NW 6th Street @ NW 19th Lane,29.670009,-82.330932,23,"6,55",unknown,12001000301,14.08811475409836,9.192399049881235
1559,Butler Plaza North,29.627096,-82.385165,25,23,none,12001001522,15.617875056999544,3.28125
852,Triangle Club,29.648183,-82.31268,13,26,unknown,12001000700,12.619426751592359,21.483491632745363
428,Southbound NW 21st Street @ NW 36th Avenue,29.68524,-82.351557,17,8,none,12001001202,0.5906123717749456,16.054477919933966
1213,Lexington Crossing Apartments,29.613535,-82.362271,43,12,unknown,12001001517,11.43627262225645,5.445716267776621
1137,Cypress Villas,29.620249,-82.356695,95,"12,37",none,12001001515,9.413369713506139,5.387755102040816
454,Northbound SW 27th Street @ SW 35th Place,29.619626,-82.362759,50,9,unknown,12001001516,8.51472471190781,5.001866368047779
1264,Cottage Grove Apartments at Gainesville,29.609502,-82.341857,62,13,unknown,12001110800,12.026726057906458,40.537989617744216
859,Cabana Beach Apartments (Exit),29.638078,-82.397988,122,20,unknown,12001001605,5.992043759323719,8.548422678138099
441,Tigert Hall,29.64963,-82.339521,73,"1,8,43",sheltered,12001000902,30.48780487804878,0.011463945890175398
847,Corry Village,29.644774,-82.360875,99,"20,118",none,12001000901,49.789029535864984,0.0
393,Capri Neighborhood,29.695491,-82.372212,16,8,none,12001001202,0.5906123717749456,16.054477919933966
842,Southwest Recreation Center,29.638171,-82.369247,61,20,none,12001000901,49.789029535864984,0.0
1115,Stillwind Neighborhood,29.60622,-82.42273,26,75,none,12001002221,0.8246527777777778,16.533758639021798
848,Lake Alice Field,29.644875,-82.356718,99,"20,118",none,12001000901,49.789029535864984,0.0
798,Sigma Alpha Epsilon,29.644974,-82.355295,99,"20,118",none,12001000902,30.48780487804878,0.011463945890175398
1329,Alachua County Jail,29.680156,-82.280206,13,26,none,12001001400,3.571428571428571,15.002627430373094
179,Eastbound W Newberry Rd @ NW 53rd Terrace,29.659006,-82.39996,20,5,none,12001001605,5.992043759323719,8.548422678138099
330,Westbound Hawthorne Road @ SE 39th Street,29.636919,-82.275702,14,7,unknown,12001000600,20.242214532871973,17.217034843999087
1087,Pine Meadow Apartments,29.653263,-82.418623,27,75,sheltered,12001002217,15.908324907313784,7.102560393461594
1387,Sable Chase Neighborhood,29.688773,-82.374551,9,55,none,12001001201,3.313696612665685,27.576301615798922
82,McPherson Recreational Center,29.633752,-82.305794,14,7,none,12001000700,12.619426751592359,21.483491632745363
27,Chili's Grill and Bar @ Butler Plaza,29.623782,-82.376087,42,1,none,12001001522,15.617875056999544,3.28125
1482,Lake Alice Conservation Area,29.638474,-82.353602,194,"9,12,21,33,52",none,12001000901,49.789029535864984,0.0
99,SE Hawthorne Rd @ SE 21st St Eastbound,29.647,-82.297773,14,3,none,12001000700,12.619426751592359,21.483491632745363
460,Towne Parc Apartments,29.623937,-82.356027,146,"9,12,37",sheltered,12001110800,12.026726057906458,40.537989617744216
1444,Alight Apts,29.657978,-82.337149,122,13,none,12001000201,21.143847487001732,1.9492808478425434
785,Springhill Baptist Church,29.6332729,-82.3201121,24,17,unknown,12001000700,12.619426751592359,21.483491632745363
40,Shands Care Helicopter Pad,29.636402,-82.350912,154,"1,37,38",none,12001000809,3.034134007585335,10.265613783201722
526,Eastbound NW 23rd Avenue @ NW 63rd Terrace,29.674122,-82.410453,29,"10,76",none,12001001702,5.506141465480729,33.90179910044978
1013,Pine Woods Apartments,29.688548,-82.391263,23,"43,55",none,12001001701,17.254556143445033,28.263455248290214
96,Northbound SE 15th Street @ SE 3rd Avenue,29.64879,-82.305788,14,7,unknown,12001000700,12.619426751592359,21.483491632745363
498,NW 24th St @ NW 16th Avenue,29.666836,-82.358027,20,10,unknown,12001001100,7.312925170068027,27.624720774385704
462,University of Florida Energy Research,29.628062,-82.35935,146,"9,12,37",none,12001001514,8.333333333333332,2.7532467532467533
1386,Breckenridge Neighborhood,29.688792,-82.378614,9,55,none,12001001201,3.313696612665685,27.576301615798922
967,Hunters Run Apartments,29.61204,-82.359379,43,12,unknown,12001001517,11.43627262225645,5.445716267776621
398,Sorrento New Home Community,29.703231,-82.353051,14,6,none,12001001202,0.5906123717749456,16.054477919933966
983,Millhopper Pines Apartments,29.670619,-82.38885,14,43,none,12001001702,5.506141465480729,33.90179910044978
578,Southbound NE 25th Street @ NE 8th Avenue,29.658841,-82.292389,17,11,unknown,12001000600,20.242214532871973,17.217034843999087
839,Florida Department Of Agriculture,29.635446,-82.372376,90,"20,21",none,12001001514,8.333333333333332,2.7532467532467533
1234,NE Walmart Supercenter,29.662615,-82.302423,44,"3,11,26",sheltered,12001000600,20.242214532871973,17.217034843999087
1063,Linton Oaks @ SW 24th Ave,29.640082,-82.408267,47,"52,75,76",none,12001002218,15.250836120401337,8.166317678731678
800,Corry Village,29.644942,-82.360713,99,"20,118",none,12001000901,49.789029535864984,0.0
1002,Santa Fe College @ NW 83rd Street (Northbound),29.68061,-82.43027,23,"43,55",none,12001001701,17.254556143445033,28.263455248290214
963,Keys Residential Complex Midblock,29.6482094,-82.3530097,0,,none,12001000902,30.48780487804878,0.011463945890175398
634,Alachua County School Board Administration,29.652024,-82.31964,17,11,unknown,12001000500,10.72961373390558,13.34805299076676
596,Lake Forest Elementary School,29.648533,-82.272339,17,11,unknown,12001001400,3.571428571428571,15.002627430373094
